Building ID,Market,Street Address,City,State,Postal Code,Latitude,Longitude,On Zayo Network Status,Net Classification,Type,Network Proximity, Estimated Build Cost 
Bldg-124381,Denver,1061 Elizabeth St,Denver,CO,80206,39.733008,-104.956799,On Zayo Network,Restricted,Office - Multi Tenant,239.91,"$23,195.95 "
Bldg-124408,Denver,175 S Federal Blvd,Denver,CO,80219,39.713633,-105.025468,On Zayo Network,Restricted,Cell Site,109.6,"$17,332.00 "
Bldg-124382,Denver,7125 Cherry Creek Dr N,Denver,CO,80224,39.689002,-104.908125,On Zayo Network,Restricted,Cell Site,3810.05,"$126,701.50 "
Bldg-124409,Denver,4340 E Kentucky Ave,Denver,CO,80246,39.699538,-104.937442,On Zayo Network,Restricted,Office - Multi Tenant,1969.69,"$71,490.70 "
Bldg-124383,Denver,1399 S Havana St,Aurora,CO,80012,39.69147,-104.867107,On Zayo Network,Restricted,Office - Multi Tenant,19.34,"$13,270.30 "
Bldg-124410,Denver,7077 S Simms St,Littleton,CO,80127,39.588571,-105.130102,On Zayo Network,Restricted,Cell Site,4283.33,"$140,899.90 "
Bldg-124384,Denver,13101 E Mississippi Ave,Aurora,CO,80012,39.696861,-104.83713,On Zayo Network,Restricted,Office - Single Tenant,47.71,"$14,546.95 "
Bldg-124411,Denver,8601 W Cross Dr,Littleton,CO,80123,39.615956,-105.093258,On Zayo Network,Restricted,Cell Site,489.82,"$34,441.90 "
Bldg-124385,Denver,15100 E Mississippi Ave,Aurora,CO,80012,39.69515,-104.811843,On Zayo Network,Restricted,Cell Site,584.13,"$29,923.90 "
Bldg-124412,Denver,4000 E Quincy Ave,Englewood,CO,80113,39.634039,-104.936537,On Zayo Network,Restricted,High School,1671.98,"$62,559.40 "
Bldg-124386,Denver,11996 E Iliff Ave,Aurora,CO,80014,39.674238,-104.848951,On Zayo Network,Restricted,Retail - Single Tenant,209.94,"$21,847.30 "
Bldg-124413,Denver,8231 W Ken Caryl Ave,Littleton,CO,80128,39.58346,-105.08997,Not on Zayo Network,On-Net,Cell Site,984.69,"$41,940.70 "
Bldg-124387,Denver,3525 S Tamarac Dr,Denver,CO,80237,39.652397,-104.899153,On Zayo Network,Restricted,Office - Multi Tenant,678.78,"$32,763.40 "
Bldg-124414,Denver,9287 S Broadway,Littleton,CO,80129,39.547031,-104.992805,On Zayo Network,Restricted,Cell Site,140.79,"$18,735.55 "
Bldg-124388,Denver,3443 S Galena St,Denver,CO,80231,39.654549,-104.870504,On Zayo Network,Restricted,Office - Multi Tenant,88.37,"$16,376.65 "
Bldg-124389,Denver,5844 S Datura St,Littleton,CO,80120,39.610599,-105.003345,On Zayo Network,Restricted,Office - Multi Tenant,274.88,"$24,769.60 "
Bldg-124390,Denver,7550 S Quebec St,Centennial,CO,80112,39.58027,-104.904088,On Zayo Network,Restricted,Cell Site,80.37,"$16,016.65 "
Bldg-124391,Denver,6100 S Fulton St,Englewood,CO,80111,39.605702,-104.870195,On Zayo Network,Restricted,Elementary School,2859.3,"$98,179.00 "
Bldg-124418,Denver,2223 W Wildcat Reserve Pkwy,Littleton,CO,80129,39.536269,-105.016156,On Zayo Network,Restricted,Office - Single Tenant,5945.8,"$190,774.00 "
Bldg-124392,Denver,67 Inverness Dr E,Englewood,CO,80112,39.581044,-104.855644,On Zayo Network,Restricted,Office - Single Tenant,301.02,"$25,945.90 "
Bldg-124419,Denver,7452 S Colorado Blvd,Littleton,CO,80122,39.581833,-104.940941,On Zayo Network,Restricted,Retail - Single Tenant,220.88,"$22,339.60 "
Bldg-124393,Denver,6720 S Jordan Rd,Englewood,CO,80112,39.594085,-104.81882,On Zayo Network,Restricted,Retail - Single Tenant,66.89,"$15,410.05 "
Bldg-124420,Denver,200 W Sterne Pkwy,Littleton,CO,80120,39.592403,-104.990979,On Zayo Network,Restricted,Office - Multi Tenant,1318.59,"$51,957.70 "
Bldg-124421,Denver,3001 W 124th Ave,Broomfield,CO,80020,39.922219,-105.02671,On Zayo Network,Restricted,Cell Site,2887.52,"$99,025.60 "
Bldg-124422,Denver,6542 Depew Ct,Arvada,CO,80003,39.81513,-105.05814,On Zayo Network,Restricted,Cell Site,6042.63,"$193,678.90 "
Bldg-124423,Denver,601 Johnson Rd,Golden,CO,80401,39.726324,-105.198773,On Zayo Network,Restricted,Cell Site,525.04,"$28,151.20 "
Bldg-124425,Denver,2195 S Sheridan Blvd,Denver,CO,80227,39.676796,-105.053759,On Zayo Network,Restricted,Cell Site,3308.96,"$111,668.80 "
Bldg-124426,Denver,10030 W 27th Ave,Wheat Ridge,CO,80215,39.755507,-105.110805,On Zayo Network,Restricted,Cell Site,161.59,"$19,671.55 "
Bldg-124429,Denver,7701 Sheridan Blvd,Arvada,CO,80003,39.83728,-105.05464,Not on Zayo Network,On-Net,Hospital,5560.51,"$179,215.30 "
Bldg-124456,Denver,240 S Monaco Pkwy,Denver,CO,80224,39.712653,-104.911132,On Zayo Network,Restricted,Office - Multi Tenant,546.44,"$28,793.20 "
Bldg-124457,Denver,9803 E Iliff Ave,Denver,CO,80231,39.675361,-104.873496,On Zayo Network,Restricted,Cell Site,3047.7,"$103,831.00 "
Bldg-124432,Denver,Cottonwood Dr & Elmwood Ln,Westminster,CO,80030,39.836768,-105.023532,On Zayo Network,Restricted,Cell Site,622.2,"$31,066.00 "
Bldg-124459,Denver,8260 S Colorado Blvd,Littleton,CO,80122,39.559442,-104.939831,On Zayo Network,Restricted,Cell Site,4729.18,"$154,275.40 "
Bldg-124460,Denver,3601 S Clarkson St,Englewood,CO,80113,39.650516,-104.978719,On Zayo Network,Restricted,Clinic,1234.29,"$49,428.70 "
Bldg-124461,Denver,5655 S Yosemite St,Englewood,CO,80111,39.615224,-104.886647,On Zayo Network,Restricted,Office - Multi Tenant,635.75,"$31,472.50 "
Bldg-124462,Denver,9350 E Arapahoe Rd,Englewood,CO,80112,39.594439,-104.880294,On Zayo Network,Restricted,Office - Multi Tenant,205.03,"$21,626.35 "
Bldg-124463,Denver,2121 S Oneida St,Denver,CO,80224,39.677398,-104.908878,On Zayo Network,Restricted,Office - Multi Tenant,345.7,"$27,956.50 "
Bldg-124437,Denver,4960 Locust St,Commerce City,CO,80022,39.786632,-104.913949,On Zayo Network,Restricted,Cell Site,139.48,"$18,676.60 "
Bldg-124464,Denver,252 Clayton St,Denver,CO,80206,39.720385,-104.955525,On Zayo Network,Restricted,Retail: Sm Shopping Mall,1168.54,"$47,456.20 "
Bldg-124438,Denver,3993 Martin Luther King Blvd,Denver,CO,80205,39.7625134,-104.9430303,On Zayo Network,Restricted,Elementary School,456.03,"$32,921.35 "
Bldg-124439,Denver,254 S Santa Fe Dr,Denver,CO,80223,39.712903,-104.997677,On Zayo Network,Restricted,Cell Site,774.46,"$35,633.80 "
Bldg-124440,Denver,655 S Broadway,Denver,CO,80209,39.726565,-104.987852,On Zayo Network,Restricted,Office - Multi Tenant,857.06,"$38,111.80 "
Bldg-124441,Denver,820 16th St,Denver,CO,80202,39.746183,-104.993853,On Zayo Network,Restricted,Office - Multi Tenant,205.77,"$21,659.65 "
Bldg-124442,Denver,2100 E Colfax Ave,Denver,CO,80206,39.739865,-104.961686,On Zayo Network,Restricted,Retail - Single Tenant,1120.47,"$46,014.10 "
Bldg-124443,Denver,6550 W Coal Mine Ave,Littleton,CO,80123,39.593386,-105.069812,On Zayo Network,Restricted,Cell Site,880.38,"$38,811.40 "
Bldg-124444,Denver,3900 Grace Blvd,Littleton,CO,80126,39.538368,-104.946279,On Zayo Network,Restricted,Cell Site,1566.75,"$59,402.50 "
Bldg-124445,Denver,1661 South Buckley Rd,Aurora,CO,80017,39.686738,-104.791859,On Zayo Network,Restricted,Cell Site,297.89,"$25,805.05 "
Bldg-124446,Denver,14489 E Iowa Dr,Aurora,CO,80012,39.687376,-104.82024,On Zayo Network,Restricted,Cell Site,2522.43,"$88,072.90 "
Bldg-124450,Denver,7510 W 29th Ave,Wheat Ridge,CO,80215,39.756875,-105.080489,On Zayo Network,Restricted,Cell Site,3580.24,"$119,807.20 "
Bldg-124451,Denver,6101 Dexter St,Commerce City,CO,80022,39.807409,-104.933404,On Zayo Network,Restricted,Cell Site,1160,"$47,200.00 "
Bldg-124452,Denver,21250 E 31st Cir,Aurora,CO,80011,39.754829,-104.739103,On Zayo Network,Restricted,Cell Site,662.68,"$32,280.40 "
Bldg-124453,Denver,901 E 68th Ave,Denver,CO,80229,39.821144,-104.974913,On Zayo Network,Restricted,Cell Site,918.02,"$39,940.60 "
Bldg-124454,Denver,7321 Birch St,Commerce City,CO,80022,39.829652,-104.937024,On Zayo Network,Restricted,Cell Site,386.36,"$29,786.20 "
Bldg-124455,Denver,7251 E 88th Ave,Henderson,CO,80640,39.863637,-104.896654,On Zayo Network,Restricted,Cell Site,266.95,"$24,412.75 "
Bldg-124549,Denver,1870 S High St,Denver,CO,80210,39.682814,-104.964976,On Zayo Network,Restricted,College/University,1090.7,"$45,121.00 "
Bldg-115305,Atlanta,916 Joseph E Lowery Blvd NW,Atlanta,GA,30318,33.7798674,-84.417353,Not on Zayo Network,Fiber Only,Office - Multi Tenant,30.62,"$10,918.60 "
Bldg-124550,Denver,390 S Potomac Way,Aurora,CO,80012,39.707549,-104.828117,On Zayo Network,Restricted,Cell Site,78.31,"$15,923.95 "
Bldg-124551,Denver,2696 S Colorado Blvd,Denver,CO,80222,39.668548,-104.939677,On Zayo Network,Restricted,Office - Multi Tenant,3022.75,"$103,082.50 "
Bldg-124546,Denver,6250 E Pine Ln,Parker,CO,80138,39.542373,-104.769753,On Zayo Network,Restricted,Retail - Single Tenant,395.58,"$30,201.10 "
Bldg-124552,Denver,9770 E Alameda Ave,Denver,CO,80247,39.707611,-104.874365,On Zayo Network,Restricted,Cell Site,558.69,"$29,160.70 "
Bldg-124547,Denver,1402 N Potomac St,Aurora,CO,80010,39.73995,-104.82686,On Zayo Network,Restricted,Cell Site,203.21,"$21,544.45 "
Bldg-124649,Denver,10288 W Chatfield Ave,Littleton,CO,80127,39.569115,-105.112428,On Zayo Network,Restricted,Office - Single Tenant,3002.88,"$102,486.40 "
Bldg-124553,Denver,18511 E Hampden Ave,Aurora,CO,80013,39.655094,-104.771296,On Zayo Network,Restricted,Retail - Single Tenant,270.31,"$24,563.95 "
Bldg-124548,Denver,3800 E Hampden Ave,Englewood,CO,80113,39.652163,-104.944137,On Zayo Network,Restricted,Office - Single Tenant,352.86,"$28,278.70 "
Bldg-124554,Denver,5050 E Arapahoe Rd,Littleton,CO,80122,39.594771,-104.929072,On Zayo Network,Restricted,Retail - Single Tenant,147.73,"$19,047.85 "
Bldg-124574,Denver,9191 Sheridan Blvd,Westminster,CO,80031,39.863026,-105.053841,On Zayo Network,Restricted,Office - Multi Tenant,7894.96,"$249,248.80 "
Bldg-124565,Denver,1354 S Union Blvd,Lakewood,CO,80228,39.691987,-105.128375,On Zayo Network,Restricted,Cell Site,71.6,"$15,622.00 "
Bldg-124562,Denver,9360 Washington St,Thornton,CO,80229,39.866556,-104.974699,On Zayo Network,Restricted,Cell Site,6510.37,"$207,711.10 "
Bldg-124563,Denver,11455 W Belleview Ave,Littleton,CO,80127,39.624582,-105.126305,On Zayo Network,Restricted,Cell Site,4654.41,"$152,032.30 "
Bldg-124564,Denver,5976 Marion Dr,Denver,CO,80216,39.803579,-104.969196,On Zayo Network,Restricted,Cell Site,268.89,"$24,500.05 "
Bldg-124569,Denver,1754 S Grant St,Denver,CO,80210,39.684491,-104.983563,On Zayo Network,Restricted,Office - Multi Tenant,198.62,"$21,337.90 "
Bldg-124566,Denver,1460 Leyden St,Denver,CO,80220,39.738915,-104.914836,On Zayo Network,Restricted,Cell Site,791.41,"$36,142.30 "
Bldg-124576,Denver,480 Longfellow Ln,Littleton,CO,80126,39.5471055,-104.9850361,Not on Zayo Network,On-Net,Cell Site,54.89,"$14,870.05 "
Bldg-124587,Denver,15200 E 53rd Ave,Denver,CO,80239,39.789914,-104.81067,On Zayo Network,Restricted,Cell Site,190.8,"$20,986.00 "
Bldg-124567,Denver,1391 Peoria St,Aurora,CO,80011,39.738082,-104.847329,On Zayo Network,Restricted,Cell Site,26.6,"$13,597.00 "
Bldg-124568,Denver,1001 E Bayaud Ave,Denver,CO,80209,39.7149905,-104.9750822,On Zayo Network,Restricted,Office - Multi Tenant,2440.81,"$85,624.30 "
Bldg-124597,Denver,240 S Sheridan Blvd,Denver,CO,80226,39.71266,-105.052656,On Zayo Network,Restricted,Cell Site,161.58,"$19,671.10 "
Bldg-124570,Denver,5761 McArthur Ranch Rd,Lone Tree,CO,80124,39.522488,-104.922923,On Zayo Network,Restricted,Cell Site,7544.88,"$238,746.40 "
Bldg-124582,Denver,10225 Westmoor Dr,Broomfield,CO,80021,39.899402,-105.111294,On Zayo Network,Restricted,Office - Multi Tenant,838.94,"$37,568.20 "
Bldg-124605,Denver,902 S Kipling Pkwy,Denver,CO,80226,39.6999,-105.10968,Build in Progress,On-Net,Cell Site,2.87,"$12,529.15 "
Bldg-124634,Denver,7306 W Bowles Ave,Littleton,CO,80123,39.605998,-105.078807,On Zayo Network,Restricted,Cell Site,1430.86,"$55,325.80 "
Bldg-124652,Denver,3950 Wynkoop St,Denver,CO,80216,39.773558,-104.972657,On Zayo Network,Restricted,Cell Site,23.26,"$13,446.70 "
Bldg-124660,Denver,1600 Downing St,Denver,CO,80218,39.741858,-104.972861,On Zayo Network,Restricted,Office - Multi Tenant,1655.06,"$62,051.80 "
Bldg-124580,Denver,3280 Redstone Park Cir,Littleton,CO,80129,39.546832,-105.030559,On Zayo Network,Restricted,Cell Site,3572.9,"$119,587.00 "
Bldg-124581,Denver,10359 N Federal Blvd,Westminster,CO,80031,39.8846,-105.02754,Not on Zayo Network,On-Net,Office - Multi Tenant,6392.91,"$204,187.30 "
Bldg-124575,Denver,2140 S Tower Rd,Aurora,CO,80013,39.681702,-104.772064,On Zayo Network,Restricted,Cell Site,153.82,"$19,321.90 "
Bldg-124583,Denver,15301 E Iliff Ave,Aurora,CO,80013,39.675508,-104.809321,On Zayo Network,Restricted,Retail - Single Tenant,5685.52,"$182,965.60 "
Bldg-124584,Denver,555 Havana St,Aurora,CO,80010,39.72438,-104.866675,On Zayo Network,Restricted,Cell Site,156.36,"$19,436.20 "
Bldg-124578,Denver,17301 Lincoln Ave,Parker,CO,80134,39.536079,-104.784788,On Zayo Network,Restricted,Cell Site,540.58,"$28,617.40 "
Bldg-124596,Denver,4155 S Broadway,Englewood,CO,80113,39.641589,-104.988173,On Zayo Network,Restricted,Cell Site,399.02,"$30,355.90 "
Bldg-124617,Denver,10371 S Broadway,Littleton,CO,80129,39.527981,-104.988368,On Zayo Network,Restricted,Cell Site,191.56,"$21,020.20 "
Bldg-124589,Denver,19201 E Mainstreet,Parker,CO,80134,39.519654,-104.765892,On Zayo Network,Restricted,Office - Single Tenant,6464.24,"$206,327.20 "
Bldg-124598,Denver,3077 W Kentucky Ave,Denver,CO,80219,39.70067,-105.02641,Not on Zayo Network,On-Net,Cell Site,195.59,"$21,201.55 "
Bldg-124590,Denver,7120 E County Line Rd,Littleton,CO,80126,39.565537,-104.905573,On Zayo Network,Restricted,Office - Single Tenant,264.95,"$24,322.75 "
Bldg-124599,Denver,9700 W Coal Mine Ave,Littleton,CO,80123,39.594258,-105.106735,On Zayo Network,Restricted,Office - Single Tenant,905.49,"$39,564.70 "
Bldg-124593,Denver,4930 S Kipling Pkwy,Littleton,CO,80127,39.62735,-105.10973,Build in Progress,On-Net,Cell Site,1187.6,"$48,028.00 "
Bldg-124600,Denver,7345 S Pierce St,Littleton,CO,80128,39.582631,-105.073617,On Zayo Network,Restricted,Cell Site,176.34,"$20,335.30 "
Bldg-124594,Denver,8120 S Holly St,Littleton,CO,80122,39.569986,-104.922397,On Zayo Network,Restricted,Office - Multi Tenant,3822.52,"$127,075.60 "
Bldg-124601,Denver,4095 S Federal Blvd,Englewood,CO,80110,39.642701,-105.025955,On Zayo Network,Restricted,Cell Site,128.61,"$18,187.45 "
Bldg-124602,Denver,1900 E Girard Pl,Englewood,CO,80113,39.654352,-104.964682,On Zayo Network,Restricted,Office - Multi Tenant,1498.24,"$57,347.20 "
Bldg-124624,Denver,15352 E Ida Dr,Aurora,CO,80015,39.611663,-104.810101,On Zayo Network,Restricted,Cell Site,432.21,"$31,849.45 "
Bldg-124692,Denver,501 Thornton Pkwy,Denver,CO,80229,39.871631,-104.979653,On Zayo Network,Restricted,Cell Site,5081.99,"$164,859.70 "
Bldg-124683,Denver,2626 Osceola St,Denver,CO,80212,39.755626,-105.037743,On Zayo Network,Restricted,Office - Multi Tenant,630.46,"$31,313.80 "
Bldg-124604,Denver,8951 E Florida Ave,Denver,CO,80247,39.689489,-104.885301,On Zayo Network,Restricted,Cell Site,7.45,"$12,735.25 "
Bldg-124619,Denver,6891 Carr St,Arvada,CO,80004,39.82183,-105.09135,Not on Zayo Network,On-Net,Cell Site,2735.69,"$94,470.70 "
Bldg-124612,Denver,3734 Osage St,Denver,CO,80211,39.768556,-105.004915,On Zayo Network,Restricted,Cell Site,84.42,"$16,198.90 "
Bldg-124607,Denver,4785 Tejon St,Denver,CO,80211,39.783136,-105.011543,On Zayo Network,Restricted,Office - Multi Tenant,224.04,"$22,481.80 "
Bldg-124613,Denver,3025 W 37th Ave,Denver,CO,80211,39.767557,-105.025463,On Zayo Network,Restricted,Office - Single Tenant,115.31,"$17,588.95 "
Bldg-124608,Denver,7655 W Mississippi Ave,Denver,CO,80226,39.697124,-105.082242,On Zayo Network,Restricted,Office - Single Tenant,255.29,"$23,888.05 "
Bldg-124689,Denver,695 Bryant St,Denver,CO,80204,39.726611,-105.019255,On Zayo Network,Restricted,Cell Site,1758.81,"$65,164.30 "
Bldg-124675,Denver,1375 E 20th Ave,Denver,CO,80205,39.747722,-104.971095,On Zayo Network,Restricted,Hospital,152.89,"$19,280.05 "
Bldg-124609,Denver,1781 W Mississippi Ave,Denver,CO,80223,39.697342,-105.008841,On Zayo Network,Restricted,Cell Site,283.66,"$25,164.70 "
Bldg-124623,Denver,5400 E Yale Ave,Denver,CO,80222,39.666974,-104.924455,On Zayo Network,Restricted,Cell Site,114.46,"$17,550.70 "
Bldg-124626,Denver,7575 S University Blvd,Littleton,CO,80122,39.578241,-104.961033,On Zayo Network,Restricted,Retail - Single Tenant,223.08,"$22,438.60 "
Bldg-124616,Denver,9510 S Meridian Blvd,Englewood,CO,80112,39.550428,-104.855636,On Zayo Network,Restricted,Office - Single Tenant,659.85,"$32,195.50 "
Bldg-124610,Denver,10150 E Belleview Ave,Englewood,CO,80111,39.623036,-104.870292,On Zayo Network,Restricted,High School,356.79,"$28,455.55 "
Bldg-124618,Denver,1313 Xenia St,Denver,CO,80220,39.737595,-104.886158,On Zayo Network,Restricted,Office - Multi Tenant,100.52,"$16,923.40 "
Bldg-124620,Denver,23457 E Exposition Ave,Aurora,CO,80018,39.70475,-104.712518,On Zayo Network,Restricted,Cell Site,998.96,"$42,368.80 "
Bldg-124621,Denver,5351 W 6th Ave,Denver,CO,80214,39.726955,-105.055713,On Zayo Network,Restricted,Cell Site,239.51,"$23,177.95 "
Bldg-124644,Denver,5111 Wadsworth Blvd,Arvada,CO,80002,39.789245,-105.081875,On Zayo Network,Restricted,Cell Site,65.26,"$15,336.70 "
Bldg-124635,Denver,8900 Ridgeline Blvd,Littleton,CO,80129,39.554433,-104.996244,On Zayo Network,Restricted,Cell Site,115.64,"$17,603.80 "
Bldg-124622,Denver,5925 S University Blvd,Littleton,CO,80121,39.608767,-104.960631,On Zayo Network,Restricted,Cell Site,121.31,"$17,858.95 "
Bldg-124662,Denver,7451 W Lakeside Dr,Littleton,CO,80125,39.526909,-105.026036,On Zayo Network,Restricted,Cell Site,10252.73,"$319,981.90 "
Bldg-124625,Denver,2535 S Downing St,Denver,CO,80210,39.670281,-104.973875,On Zayo Network,Restricted,Hospital,3598.68,"$120,360.40 "
Bldg-124637,Denver,4251 Kipling St,Wheat Ridge,CO,80033,39.776129,-105.110319,On Zayo Network,Restricted,Office - Multi Tenant,3080.39,"$104,811.70 "
Bldg-124629,Denver,700 Bonnie Brae Blvd,Denver,CO,80209,39.703429,-104.958051,On Zayo Network,Restricted,Cell Site,138.64,"$18,638.80 "
Bldg-124679,Denver,745 Quebec St,Denver,CO,80220,39.727698,-104.903995,On Zayo Network,Restricted,Cell Site,114,"$17,530.00 "
Bldg-124630,Denver,11211 E Arapahoe Rd,Englewood,CO,80112,39.595765,-104.85855,On Zayo Network,Restricted,Office - Multi Tenant,529.14,"$28,274.20 "
Bldg-124639,Denver,2590 York St,Denver,CO,80205,39.753749,-104.959543,On Zayo Network,Restricted,Cell Site,31.81,"$13,831.45 "
Bldg-124640,Denver,1415 Platte St,Denver,CO,80202,39.755735,-105.010467,On Zayo Network,Restricted,Cell Site,15.84,"$13,112.80 "
Bldg-124678,Denver,6000 E 72nd Ave,Commerce City,CO,80022,39.8265442,-104.917958,Not on Zayo Network,On-Net,Cell Site,211.51,"$21,917.95 "
Bldg-124694,Denver,641 E 112th Ave,Denver,CO,80233,39.90017,-104.978185,On Zayo Network,Restricted,Cell Site,201.09,"$21,449.05 "
Bldg-124641,Denver,10701 Daniels Park Rd,Highlands Ranch,CO,80126,39.533133,-104.942386,On Zayo Network,Restricted,Cell Site,3547.6,"$118,828.00 "
Bldg-124671,Denver,6363 W 120th Ave,Broomfield,CO,80020,39.914733,-105.065947,On Zayo Network,Restricted,Retail - Single Tenant,131.46,"$18,315.70 "
Bldg-124680,Denver,5066 S Wadsworth Way,Littleton,CO,80123,39.626735,-105.088996,On Zayo Network,Restricted,Retail: Sm Shopping Mall,375.79,"$29,310.55 "
Bldg-124653,Denver,700 W Mineral Ave,Littleton,CO,80120,39.57127,-104.999156,Not on Zayo Network,On-Net,Cell Site,2319.19,"$81,975.70 "
Bldg-124645,Denver,1350 E 33rd Ave,Denver,CO,80205,39.762722,-104.971567,On Zayo Network,Restricted,Cell Site,228.02,"$22,660.90 "
Bldg-124654,Denver,188 Inverness Dr W,Englewood,CO,80112,39.569918,-104.870068,On Zayo Network,Restricted,Hospital,199.77,"$21,389.65 "
Bldg-124657,Denver,6265 E 88th Ave,Henderson,CO,80640,39.856839,-104.915257,On Zayo Network,Restricted,Cell Site,437.11,"$32,069.95 "
Bldg-124655,Denver,1000 Chopper Cir,Denver,CO,80204,39.749054,-105.007781,On Zayo Network,On-Net,Stadium/Arena,441.11,"$32,249.95 "
Bldg-124656,Denver,3898 S Teller St,Denver,CO,80235,39.6455185,-105.0744627,Build in Progress,On-Net,Cell Site,2050.16,"$73,904.80 "
Bldg-124666,Denver,3001 S Federal Blvd,Denver,CO,80236,39.659954,-105.027834,On Zayo Network,Restricted,College/University,692.6,"$33,178.00 "
Bldg-124658,Denver,9915 E 104th Ave,Henderson,CO,80640,39.886557,-104.872534,On Zayo Network,Restricted,Cell Site,1797.14,"$66,314.20 "
Bldg-124659,Denver,6350 Wadsworth Blvd,Arvada,CO,80003,39.812397,-105.080902,On Zayo Network,Restricted,Cell Site,135.95,"$18,517.75 "
Bldg-124691,Denver,11500 W 20th Ave,Denver,CO,80215,39.747066,-105.127876,On Zayo Network,Restricted,Office - Single Tenant,95.18,"$16,683.10 "
Bldg-124670,Denver,1350 Chambers Rd,Aurora,CO,80011,39.737532,-104.809366,On Zayo Network,Restricted,Office - Multi Tenant,59.68,"$15,085.60 "
Bldg-124702,Denver,2880 S Locust St,Denver,CO,80222,39.665446,-104.91437,On Zayo Network,Restricted,Office - Multi Tenant,2402.17,"$84,465.10 "
Bldg-124664,Denver,6300 S Lewiston Way,Aurora,CO,80016,39.600429,-104.796696,On Zayo Network,Restricted,Cell Site,2284.68,"$80,940.40 "
Bldg-124687,Denver,10500 E 56th Ave,Denver,CO,80239,39.797597,-104.864296,On Zayo Network,Restricted,Cell Site,229.34,"$22,720.30 "
Bldg-124674,Denver,5150 Colorado Blvd,Denver,CO,80216,39.7903073,-104.9393261,On Zayo Network,Restricted,Retail - Single Tenant,2329.57,"$82,287.10 "
Bldg-124665,Denver,10002 Park Meadows Dr,Lone Tree,CO,80124,39.551949,-104.874747,On Zayo Network,Restricted,College/University,1415.99,"$54,879.70 "
Bldg-124699,Denver,3825 Tennyson St,Denver,CO,80212,39.770018,-105.044814,On Zayo Network,Restricted,Cell Site,78.37,"$15,926.65 "
Bldg-124677,Denver,5130 W Ken Caryl Ave,Littleton,CO,80128,39.580044,-105.053797,On Zayo Network,Restricted,Retail - Single Tenant,4493.05,"$147,191.50 "
Bldg-124667,Denver,1050 S Peoria St,Aurora,CO,80012,39.698625,-104.846887,On Zayo Network,Restricted,Cell Site,2833.92,"$97,417.60 "
Bldg-124672,Denver,4877 National Western Dr,Denver,CO,80216,39.785275,-104.974371,On Zayo Network,Restricted,Cell Site,2884.42,"$98,932.60 "
Bldg-124688,Denver,Colorado Blvd & # 41st Ave,Denver,CO,80216,39.775223,-104.941148,On Zayo Network,Restricted,Cell Site,260.66,"$24,129.70 "
Bldg-124681,Denver,9605 S University Blvd,Littleton,CO,80130,39.542236,-104.916774,On Zayo Network,Restricted,Cell Site,447.71,"$32,546.95 "
Bldg-124701,Denver,2225 S Valentia St,Denver,CO,80231,39.676118,-104.89351,On Zayo Network,Restricted,Cell Site,4295.94,"$141,278.20 "
Bldg-124673,Denver,5550 Sheridan Blvd,Arvada,CO,80002,39.79795,-105.050389,On Zayo Network,Restricted,Cell Site,722.86,"$34,085.80 "
Bldg-124684,Denver,17935 E Alameda Pkwy,Aurora,CO,80017,39.705704,-104.77975,On Zayo Network,Restricted,Cell Site,3098.75,"$105,362.50 "
Bldg-115301,Denver,2832 E 6th Ave,Denver,CO,80206,39.7253824,-104.9539074,Not on Zayo Network,Type 2,Office - Single Tenant,1465.32,"$56,359.60 "
Bldg-124693,Denver,6430 Martin Luther King Blvd,Denver,CO,80207,39.76163,-104.913409,On Zayo Network,Restricted,Office - Single Tenant,3405.52,"$114,565.60 "
Bldg-124705,Denver,700 14th St,Denver,CO,80202,39.743774,-104.996775,On Zayo Network,Fiber Only,Office - Multi Tenant,289.78,"$25,440.10 "
Bldg-124696,Denver,2694 S Flanders St,Aurora,CO,80013,39.667622,-104.753883,On Zayo Network,Restricted,Cell Site,5268.34,"$170,450.20 "
Bldg-124700,Denver,8300 W 38th Ave,Wheat Ridge,CO,80033,39.768038,-105.090438,On Zayo Network,Restricted,Hospital,5858.49,"$188,154.70 "
Bldg-124703,Denver,4500 E Hampden Ave,Englewood,CO,80113,39.652271,-104.933028,On Zayo Network,Restricted,Office - Single Tenant,2199.26,"$78,377.80 "
Bldg-115316,Denver,2200 S Valley Hwy,Denver,CO,80222,39.676381,-104.931036,Not on Zayo Network,Fiber Only,Office - Multi Tenant,93.22,"$16,594.90 "
Bldg-115318,Denver,8550 W 38th Ave,Wheat Ridge,CO,80033,39.7685659,-105.0929367,Not on Zayo Network,Type 2,Office - Single Tenant,5629.7,"$181,291.00 "
Bldg-115319,Denver,1125 17th St,Denver,CO,80202,39.7493843,-104.9947498,On Zayo Network,Fiber Only,Office - Multi Tenant,107.49,"$17,237.05 "
Bldg-125115,Denver,1400 Glenarm Pl,Denver,CO,80202,39.741973,-104.99236,Not on Zayo Network,Fiber Only,Office - Multi Tenant,118.55,"$17,734.75 "
Bldg-125072,Dallas,W Euless Blvd & S Euless Blvd,Euless,TX,76040,32.8372906,-97.0826687,On Zayo Network,Fiber Only,Splice Point,106.21,"$18,372.60 "
Bldg-124948,Dallas,Hwy 156 & Ridge Country Rd,Haslet,TX,76052,32.9668,-97.3863,Not on Zayo Network,Fiber Only,Office - Single Tenant,769.77,"$31,244.25 "
